SYMBOL,NAME
SVGLOBAL,S V Global Mill Ltd
SDC,Sdc Techmedia Ltd
JUSTDIAL,Just Dial Ltd
OONE,Objectone Information Systems Ltd
IFINSEC,India Finsec Ltd
BRAHMINFRA,Brahmaputra Infrastructure Ltd
AMPVOLTS,Ampvolts Ltd
KHOOBSURAT,Khoobsurat Ltd
ORIENTCEM,Orient Cement Ltd
ABFRL,Aditya Birla Fashion And Retail Ltd
SAMMAANCAP,Sammaan Capital Ltd
MMLF,Money Masters Leasing & Finance Ltd
ALSL,Alacrity Securities Ltd
GCMCOMM,Gcm Commodity & Derivatives Ltd
ESSENTIA,Integra Essentia Ltd
KTKFMP110G,Kotak Mahindra Mutual Fund - Kotak Fmp  Series 110 - 370 Days Non Direct Plan- Growth Option
KTKFMP110D,Kotak Mahindra Mutual Fund - Kotak Fmp 110 - 370 Days Non Direct Plan- Dividend Option
KTKFMP110GD,Kotak Mahindra Mutual Fund - Kotak Fmp Series 110 - 370 Days Direct Plan- Growth Option
KTKFMP111G,Kotak Mahindra Mutual Fund - Kotak Fmp  Series 111 - 370 Days Non Direct Plan- Growth Option
KTKFMP111GD,Kotak Mahindra Mutual Fund - Kotak Fmp Series 111 - 370 Days Direct Plan- Growth Option
JULIEN,Julien Agro Infratech Ltd
TIGERLOGS,Tiger Logistics (India) Ltd
JKAGRI,Jk Agri Genetics Ltd
FLFL,Future Lifestyle Fashions Ltd
NOVELIX,Novelix Pharmaceuticals Ltd
PVVINFRA,Pvv Infra Ltd
VCU,Vcu Data Management Ltd
INDRENEW,Ind Renewable Energy Ltd
SRGFFL,Srg Fingrow Finance Ltd
ACFSL,Amrapali Capital And Finance Services Ltd
STELLAR,Stellar Capital Services Ltd
JPOLYINVST,Jindal Poly Investment And Finance Company Ltd
MOM100,Motilal Oswal Nifty Midcap 100 Etf
CPL,Captain Polyplast Ltd
NIFTYIETF,Icici Prudential Nifty 50 Etf
NIF100IETF,Icici Prudential Nifty 100 Etf
ARNOLD,Arnold Holdings Ltd
SUNLOC,Sunil Healthcare Ltd
JTLDEFENCE,Jtl Defence Ltd
SUYOG,Suyog Telematics Ltd
NATHBIOGEN,Nath Bio-Genes (India) Ltd
AGRITECH,Agri- Tech (India) Ltd
CHEMTECH,Chemtech Industrial Valves Ltd
NIF100BEES,Nippon India Etf Nifty 100
DENISCHEM,Denis Chem Lab Ltd
NFXXV20DD,Nippon India Mutual Fund -Nippon India Mutual Fund  Fixed Horizon Fund- Xxv Series 20 - Direct Plan Dividend Payout Option
NFXXV20DG,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxv Series 20 - Direct Plan Growth Option
NFHXXV20D,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxv Series 20 - Dividend Payout Plan
NFHXXV20G,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxv Series 20 - Growth Option
POLYMAC,Polymac Thermoformers Ltd
UNISHIRE,Unishire Urban Infra Ltd
LAXMIPATI,Laxmipati Engineering Works Ltd
LADDU,Laddu Gopal Online Services Ltd
NIFTY1,Kotak Nifty 50 Etf
HANSUGAR,Shree Hanuman Sugar & Industries Ltd
KIRANVYPAR,Kiran Vyapar Ltd
BCP,B.C. Power Controls Ltd
KCSL,Karnimata Cold Storage Ltd
RACE,Race Eco Chain Ltd
MANGIND,Mangalam Industrial Finance Ltd
VIJIFIN,Viji Finance Ltd
HBGHOTELS,Hbg Hotels Ltd
RAUNAQ,Raunaq International Ltd
NFXXVI01DD,Nippon India Mutual Fund  Fixed Horizon Fd Xxvi Sr 1 Dir Divpay 16Ag18
NFXXVI01DG,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 1- Direct Plan Growth Option
NFHXXVI01D,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 1- Dividend Payout Option
NFHXXVI01G,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 1- Growth Option
INFRONICS,Infronics Systems Ltd
CPSEETF,Cpse Etf
HARIAAPL,Haria Apparels Ltd
VASUPRADA,Shri Vasuprada Plantations Ltd
RNBDENIMS,R&B Denims Ltd
SHARPINV,Sharp Investments Ltd
WONDERLA,Wonderla Holidays Ltd
NFXXVI14DG,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 14 - Direct Plan Growth Option
NFHXXVI14D,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 14 - Direct Plan Growth Option
NFHXXVI14G,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 14 - Dividend Payout Option
RESPONSINF,Response Informatics Ltd
GCMCAPI,Gcm Capital Advisors Ltd
SDFSA24GD,Sbi Debt Fund Series A-24- Direct Plan -Growth
AFEL,A.F. Enterprises Ltd
INCREDIBLE,Incredible Industries Ltd
WESTLEIRES,West Leisure Resorts Ltd
NAM,Nam Securities Ltd
METSL,Maestros Electronics & Telecommunications Systems Ltd
JACKSON,Jackson Investments Ltd
RFXXVI23DD,Reliance Fixed Horizon Fund- Xxvi Series 23- Direct Plan Dividend Payout Option
RFXXVI23DG,Reliance Fixed Horizon Fund- Xxvi Series 23- Direct Plan Growth Option
RFHXXVI23D,Reliance Fixed Horizon Fund- Xxvi Series 23- Dividend Payout  Option
RFHXXVI23G,Reliance Fixed Horizon Fund- Xxvi Series 23- Growth Option
MONEYBOXX,Moneyboxx Finance Ltd
WORTH,Worth Investment & Trading Co Ltd
TPROJECT,Thirani Projects Ltd
AMARSEC,Amarnath Securities Ltd
CTL,Capital Trade Links Ltd
TARINI,Tarini International Ltd
SBL,Shivamshree Businesses Ltd
YAANENT,Yaan Enterprises Ltd
NFXXVI30DD,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 30 - Direct Plan - Dividend P
NFXXVI30DG,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 30 - Direct Plan Growth Option
NFHXXVI30D,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 30 - Dividend Payout Optio
NFHXXVI30G,Nippon India Mutual Fund - Nippon India Mutual Fund  Fixed Horizon Fund- Xxvi Series 30 - Growth Option
ANVRDHI,Annvrridhhi  Ventures Ltd
RLFL,Ramchandra Leasing & Finance Ltd
BRPL,Bansal Roofing Products Ltd
ARMAN,Arman Holdings Ltd
SKIPPER,Skipper Ltd
SMTEL,Smt Engineering Ltd
JAMESWARREN,James Warren Tea Ltd
VISTARAMAR,Vistar Amar Ltd
GULFOILLUB,Gulf Oil Lubricants India Ltd
FRUTION,Fruition Venture Ltd
TRIVENIENT,Triveni Enterprises Ltd
BHANDERI,Bhanderi Infracon Ltd
ZINEMA,Zinema Media And Entertainment Ltd
CEMAINFRA,Cemantic Infra-Tech Ltd
TTIENT,Tti Enterprise Ltd
VISHAL,Vishal Fabrics Ltd
TOYAMSL,Toyam Sports Ltd
GAJANANSEC,Gajanan Securities Services Ltd
UNISON,Unison Metals Ltd
RTFL,Real Touch Finance Ltd
VRL,Vasundhara Rasayans Ltd
SNOWMAN,Snowman Logistics Ltd
QGO,Qgo Finance Ltd
PURSHOTTAM,Purshottam Investofin Ltd
HCLTD,Hind Commerce Ltd
SHARDACROP,Sharda Cropchem Ltd
SIROHIA,Sirohia & Sons Ltd
MIIL,Meghna Infracon Infrastructure Ltd
CITYONLINE,City Online Services Ltd
SENSEXBEES,Nippon India Etf S&P Bse Sensex
SHEMAROO,Shemaroo Entertainment Ltd
ULTRACAB,Ultracab (India) Ltd
RCCL,Rajasthan Cylinders & Containers Ltd
ETIL,Econo Trade (India) Ltd
ATISHAY,Atishay Ltd
SANGAMFIN,Sangam Finserv Ltd
DHABRIYA,Dhabriya Polywood Ltd
ARYACAPM,Aryaman Capital Markets Ltd
PDSL,Pds Ltd
HANMAN,Hanman Fit Ltd
VGCL,Vibrant Global Capital Ltd
CEINSYS,Ceinsys Tech Ltd
PANABYTE,Panabyte Technologies Ltd
MUDUNURU,Mudunuru Ltd
JSHL,Jla Infraville Shoppers Ltd
CRANEINFRA,Crane Infrastructure Ltd
NIYOGIN,Niyogin Fintech Ltd
ASIACAP,Asia Capital Ltd
KALYANCAP,Kalyan Capitals Ltd
GBFL,Goenka Business & Finance Ltd
GILADAFINS,Gilada Finance & Investments Ltd
JETSOLAR,Jet Solar Ltd
SAPPL,Shree Ajit Pulp And Paper Ltd
CAPPIPES,Captain Pipes Ltd
KAIZENAGRO,Kaizen Agro Infrabuild Ltd
JMJFIN,Jmj Fintech Ltd
INTELLECT,Intellect Design Arena Ltd
MONTECARLO,Monte Carlo Fashions Ltd
JSTL,Jeevan Scientific Technology Ltd
ICL,Indo Cotspin Ltd
SCC,Scintilla Commercial & Credit Ltd
PANAFIC,Panafic Industrials Ltd
MYMONEY,My Money Securities Ltd
AMARNATH,Sri Amarnath Finance Ltd
CSL,Continental Securities Ltd
NEXUSSURGL,Nexus Surgical And Medicare Ltd
SELLWIN,Sellwin Traders Ltd
GALADAFIN,Galada Finance Ltd
EMERALD,Emerald Finance Ltd
MKEXIM,M.K. Exim (India) Ltd
MCLOUD,Magellanic Cloud Ltd
OCTAL,Octal Credit Capital Ltd
MIHIKA,Mihika Industries Ltd
KANCHI,Kanchi Karpooram Ltd
DTIL,Dhunseri Tea & Industries Ltd
VANICOM,Vani Commercials Ltd
SKILVEN,Skyline Ventures India Ltd
VINCOFE,Vintage Coffee And Beverages Ltd
RAFL,Raghuvansh Agrofarms Ltd
COSYN,Cosyn Ltd
SOFCOM,Sofcom Systems Ltd
NAPL,Naturite Agro Products Ltd
KARNAVATI,Karnavati Finance Ltd
ABHIFIN,Abhishek Finlease Ltd
MERCANTILE,Mercantile Ventures Ltd
SONAL,Sonal Mercantile Ltd
ALFL,Abhinav Leasing & Finance Ltd
GENUSPAPER,Genus Paper & Boards Ltd
MINDACORP,Minda Corporation Ltd
MERCURYLAB,Mercury Laboratories Ltd
CONCORD,Concord Drugs Ltd
WARDINMOBI,Wardwizard Innovations & Mobility Ltd
SHREESEC,Shree Securities Ltd
GREENLAM,Greenlam Industries Ltd
TALBROSENG,Talbros Engineering Ltd
SAPL,Sar Auto Products Ltd
JAYATMA,Jayatma Enterprises Ltd
PTCIL,Ptc Industries Ltd
CHENFERRO,Chennai Ferrous Industries Ltd
MEGRISOFT,Megri Soft Ltd
GITARENEW,Gita Renewable Energy Ltd
KALPACOMME,Kalpa Commercial Ltd
ORTEL,Ortel Communications Ltd
NEIL,Neil Industries Ltd
STARHFL,Star Housing Finance Ltd
BEEKAY,Beekay Steel Industries Ltd
SSPNFIN,Sspn Finance Ltd
SETFBSE100,Sbi Mutual Fund - Sbi - Etf Bse 100
TIRUPATIIN,Tirupati Innovar Ltd
GANVERSE,Ganesha Ecoverse Ltd
AGIIL,Agi Infra Ltd
MANAKSTEEL,Manaksia Steels Ltd
MANAKALUCO,Manaksia Aluminium Company Ltd
MANAKCOAT,Manaksia Coated Metals & Industries Ltd
IMAGICAA,Imagicaaworld Entertainment Ltd
INOXWIND,Inox Wind Ltd
RAJPUTANA,Rajputana Investment And Finance Ltd
CCDL,Consecutive Commodities Ltd
URSUGAR,Ur Sugar Industries Ltd
FILTRA,Filtra Consultants And Engineers Ltd
ATHCON,Athena Constructions Ltd
NORTHLINK,Northlink Fiscal And Capital Services Ltd
SHESHAINDS,Sheshadri Industries Ltd
SAB,Sab Industries Ltd
PML,Paul Merchants Ltd
ALANSCOTT,Alan Scott Enterprises Ltd
OPCHAINS,O. P. Chains Ltd
SUJALA,Sujala Trading & Holdings Ltd
VRLLOG,Vrl Logistics Ltd
JAINMARMO,Jain Marmo Industries Ltd
GRAMEVA,Grameva Ltd
PALCO,Palco Metals Ltd
BODHTREE,Bodhtree Consulting Ltd
VBIND,V B Industries Ltd
SARVOTTAM,Sarvottam Finvest Ltd
MEP,Mep Infrastructure Developers Ltd
WARDWIZFBL,Wardwizard Foods And Beverages Ltd
UFO,Ufo Moviez India Ltd
PANTH,Panth Infinity Ltd
SHIVALIK,Shivalik Rasayan Ltd
ICSL,Integrated Capital Services Ltd
PNCINFRA,Pnc Infratech Ltd
ARFIN,Arfin India Ltd
VLL,Virat Leasing Ltd
HELPAGE,Helpage Finlease Ltd
BLUEGOD,Bluegod Entertainment Ltd
HAWAENG,Hawa Engineers Ltd
AIIL,Authum Investment & Infrastructure Ltd
ADHBHUTIN,Adhbhut Infrastructure Ltd
DFL,Decillion Finance Ltd
POEL,Pocl Enterprises Ltd
AEL,Amba Enterprises Ltd
SGFIN,Sg Finserve Ltd
NOBPOL,Noble Polymers Ltd
SATIA,Satia Industries Ltd
GVBL,Genomic Valley Biotech Ltd
GARMNTMNTR,Garment Mantra Lifestyle Ltd
SRESTHA,Srestha Finvest Ltd
SAUMYA,Saumya Consultants Ltd
MUL,Mauria Udyog Ltd
MISHKA,Mishka Exim Ltd
SPORTKING,Sportking India Ltd
GROWINGTON,Growington Ventures India Ltd
RUDRA,Rudra Global Infra Products Ltd
LOYAL,Loyal Equipments Ltd
GGPL,Gala Global Products Ltd
CHEMIESYNT,Chemiesynth (Vapi) Ltd
BALKRISHNA,Balkrishna Paper Mills Ltd
SHYAMCENT,Shyam Century Ferrous Ltd
SURYAINDIA,Surya India Ltd
ADANIENSOL,Adani Energy Solutions Ltd
STARDELTA,Star Delta Transformers Ltd
AMRAFIN,Amrapali Fincap Ltd
SAMSRITA,Samsrita Labs Ltd
SYNGENE,Syngene International Ltd
NXXIX1X,Nippon India Mutual Fund  Fhf Xxix Series 1- Direct Plan Dividend Payout Option
NXXIX1Z,Nippon India Mutual Fund  Fhf Xxix Series 1- Direct Plan Growth Option
NXXIX1D,Nippon India Mutual Fund  Fhf Xxix Series 1- Dividend Payout Option
NXXIX1G,Nippon India Mutual Fund  Fhf Xxix Series 1- Growth Option
PECOS,Pecos Hotels And Pubs Ltd
MSL,Mangalam Seeds Ltd
KAYA,Kaya Ltd
ALSTONE,Alstone Textiles (India) Ltd
SYMBIOX,Symbiox Investment & Trading Company Ltd
ORTINGLOBE,Ortin Global Ltd
AVI,Avi Polymers Ltd
AURUM,Aurum Proptech Ltd
OSWALGREEN,Oswal Greentech Ltd
SUNRAKSHAK,Sunrakshakk Industries India Ltd
ARVSMART,Arvind Smartspaces Ltd
POWERMECH,Power Mech Projects Ltd
RAMASTEEL,Rama Steel Tubes Ltd
THINKINK,Thinkink Picturez Ltd
SENSEXBETA,Uti Bse Sensex Etf
NIFTYBETA,Uti Nifty 50 Etf
UNIAUTO,Universal Autofoundry Ltd
VETO,Veto Switchgears And Cables Ltd
NAVKARCORP,Navkar Corporation Ltd
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd
CALLISTA,Callista Industries Ltd
GUJGASLTD,Gujarat Gas Ltd
WAAREE,Waaree Technologies Ltd
SADBHIN,Sadbhav Infrastructure Project Ltd
PBFL,P. B. Films Ltd
SALAUTO,Sal Automotive Ltd
POLYSPIN,Polyspin Exports Ltd
PRITIKAUTO,Pritika Auto Industries Ltd
MAHAVEER,Mahaveer Infoway Ltd
ACME,Acme Resources Ltd
KCL,Kabra Commercial Ltd
VISHALBL,Vishal Bearings Ltd
BELLACASA,Bella Casa Fashion & Retail Ltd
MALLCOM,Mallcom (India) Ltd
PJL,Patdiam Jewellery Ltd
NAKSH,Naksh Precious Metals Ltd
SATIN,Satin Creditcare Network Ltd
DITCO,Decorous Investment & Trading Co Ltd
SWAGTAM,Swagtam Trading & Services Ltd
GENCON,Generic Engineering Construction And Projects Ltd
KUBERJI,Kuber Udyog Ltd
NEERAJ,Neeraj Paper Marketing Ltd
TEJNAKSH,Tejnaksh Healthcare Ltd
BRIPORT,Brilliant Portfolios Ltd
RFSL,Richfield Financial Services Ltd
COFFEEDAY,Coffee Day Enterprises Ltd
IDFCFIRSTB,Idfc First Bank Ltd
INDIGO,Interglobe Aviation Ltd
IGCIL,Igc Industries Ltd
SHK,S H Kelkar And Company Ltd
ARYAVAN,Aryavan Enterprise Ltd
TFSL,Typhoon Financial Services Ltd
PANORAMA,Panorama Studios International Ltd
SHREEGANES,Shree Ganesh Biotech (India) Ltd
GTV,Gtv Engineering Ltd
LICNETFN50,Lic Mf Exchange Traded Fund- Nifty 50
LICNETFSEN,Lic Mf Exchange Traded Fund- Sensex
TFLL,Tirupati Finlease Ltd
GARBIFIN,Garbi Finvest Ltd
SMARTFIN,Smart Finsec Ltd
RAJKOTINV,Rajkot Investment Trust Ltd
ADCON,Adcon Capital Services Ltd
QUINT,Quint Digital Ltd
HDFCNIFTY,Hdfc Nifty 50 Etf
HDFCSENSEX,Hdfc Bse Sensex Etf
UDAYJEW,Uday Jewellery Industries Ltd
SATTVASUKU,Sattva Sukun Lifecare Ltd
NAVIGANT,Navigant Corporate Advisors Ltd
GROVY,Grovy India Ltd
ALKEM,Alkem Laboratories Ltd
LALPATHLAB,Dr. Lal Pathlabs Ltd
SCTL,Suncare Traders Ltd
CREATIVE,Creative Castings Ltd
AAYUSH,Aayush Wellness Ltd
ELITECON,Elitecon International Ltd
LUXIND,Lux Industries Ltd
VALLEY,Valley Magnesite Company Ltd
ABHIINFRA,Abhishek Infraventures Ltd
APOORVA,Apoorva Leasing Finance And Investment Company Ltd
AGRIBIO,Agribio Spirits Ltd
NH,Narayana Hrudayalaya Ltd
FMEC,F Mec International Financial Services Ltd
DEEPAI,Deep Health Ai India Ltd
ABHIJIT,Abhijit Trading Company Ltd
AARNAV,Aarnav Fashions Ltd
SHIVA,Shivansh Finserve Ltd
MISHTANN,Mishtann Foods Ltd
DELTA,Delta Industrial Resources Ltd
CGFL,Credent Global Finance Ltd
KEL,Kotia Enterprises Ltd
BLUECLOUDS,Blue Cloud Softech Solutions Ltd
KEIL,Kanoria Energy & Infrastructure Ltd
PRECAM,Precision Camshafts Ltd
TEAMLEASE,Teamlease Services Ltd
KAMATS,Vikram Kamats Hospitality Ltd
BESTAGRO,Best Agrolife Ltd
ACEMEN,Ace Men Engg Works Ltd
BFLAFL,Bfl Asset Finvest Ltd
RGF,Rgf Capital Markets Ltd
QUICKHEAL,Quick Heal Technologies Ltd
KAPILRAJ,Kapil Raj Finance Ltd
GANGAPHARM,Ganga Pharmaceuticals Ltd
DAL,Dynamic Archistructures Ltd
MOBAVENUE,Mobavenue Ai Tech Ltd
SHIVKAMAL,Shivkamal Impex Ltd
KPEL,K.P. Energy Ltd
RGCORP,Real Growth Corporation Ltd
IFINSER,Interactive Financial Services Ltd
HILIKS,Hiliks Technologies Ltd
HYPERSOFT,Hypersoft Technologies Ltd
GOKULAGRO,Gokul Agro Resources Ltd
FREDUN,Fredun Pharmaceuticals Ltd
RELICAB,Relicab Cable Manufacturing Ltd
VKAL,Vantage Knowledge Academy Ltd
MEAPL,Modern Engineering And Projects Ltd
MNIL,Mega Nirman And Industries Ltd
DARJEELING,Darjeeling Industriies Ltd
ADVIKCA,Advik Capital Ltd
LICNFNHGP,Lic Mf Exchange Traded Fund- Nifty 100
PDMJEPAPER,Pudumjee Paper Products Ltd
HCG,Healthcare Global Enterprises Ltd
KDML,Khemani Distributors & Marketing Ltd
UMIYA,Umiya Tubes Ltd
BHARATWIRE,Bharat Wire Ropes Ltd
CHDCHEM,Chd Chemicals Ltd
CCAVENUE,Avenuesai Ltd
LELAVOIR,Le Lavoir Ltd
MUDRA,Mudra Financial Services Ltd
BALGOPAL,Balgopal Commercial Ltd
SUPERIOR,Superior Finlease Ltd
RPEL,Raghav Productivity Enhancers Ltd
FRANKLIN,Franklin Leasing And Finance Ltd
LANCER,Lancer Container Lines Ltd
NINSYS,Nintec Systems Ltd
HALDER,Halder Venture Ltd
GHUSHINE,Ghushine Fintrrade Ocean Ltd
THYROCARE,Thyrocare Technologies Ltd
BAJAJHCARE,Bajaj Healthcare Ltd
RSDFIN,Rsd Finance Ltd
CROMPTON,Crompton Greaves Consumer Electricals Ltd
PILANIINVS,Pilani Investment And Industries Corporation Ltd
DARSHANORNA,Darshan Orna Ltd
PARAGMILK,Parag Milk Foods Ltd
MADHAVIPL,Madhav Infra Projects Ltd
SPICELOUNG,Spice Lounge Food Works Ltd
DIDL,Dalmia Industrial Development Ltd
SNIM,Svarnim Trade Udyog Ltd
NAGAFERT,Nagarjuna Fertilizers And Chemicals Ltd
SEIL,Shanti Educational Initiatives Ltd
RGIL,Rotographics (India) Ltd
LIKHAMI,Likhami Consulting Ltd
MIL,Medico Intercontinental Ltd
YASHCHEM,Yash Chemex Ltd
NV20IETF,Icici Prudential Nifty50 Value 20 Etf
BAZELINTER,Bazel International Ltd
TAALTECH,Taal Tech Ltd
MGL,Mahanagar Gas Ltd
ZEAL,Zeal Aqua Ltd
QUESS,Quess Corp Ltd
DIGJAMLMTD,Digjam Ltd
MIDSELIETF,Icici Prudential Bse Midcap Select Etf
SIDH,Sidh Automobiles Ltd
HIIL,Hindusthan Insulators & Industries Ltd
TITAANIUM,Titaanium Ten Enterprise Ltd
COMSYN,Commercial Syn Bags Ltd
CFEL,Confidence Futuristic Energetech Ltd
LLOYDSENGG,Lloyds Engineering Works Ltd
KPL,Kwality Pharmaceuticals Ltd
LTM,Ltm Ltd
EASTWEST,East West Freight Carriers Ltd
BSLSENETFG,Aditya Birla Sun Life Bse Sensex Etf
COLORCHIPS,Colorchips New Media Ltd
ADVENZYMES,Advanced Enzyme Technologies Ltd
LAHL,Ladam Affordable Housing Ltd
DBL,Dilip Buildcon Ltd
SPAL,S.P. Apparels Ltd
BIGBLOC,Bigbloc Construction Ltd
GOLDENCREST,Golden Crest Education & Services Ltd
ECS,Ecs Biztech Ltd
RBLBANK,Rbl Bank Ltd
AMS,Ams Polymers Ltd
SHIVAEXPO,Shiva Granito Export Ltd
BLS,Bls International Services Ltd
MITSU,Mitsu Chem Plast Ltd
SPRAYKING,Sprayking Ltd
DHATRE,Dhatre Udyog Ltd
RSTL,Riddhi Steel And Tube Ltd
TVVISION,Tv Vision Ltd
GAMCO,Gamco Ltd
LTTS,L&T Technology Services Ltd
GNA,G N A Axles Ltd
RADHIKAJWE,Radhika Jeweltech Ltd
SIIL,Sabrimala Industries India Ltd
ICICIPRULI,Icici Prudential Life Insurance Company Ltd
IISL,Ishaan Infrastructures And Shelters Ltd
ARCFIN,Arc Finance Ltd
HPL,Hpl Electric & Power Ltd
SAGARSOFT,Sagarsoft (India) Ltd
DRA,Dra Consultants Ltd
VALIANTORG,Valiant Organics Ltd
ACML,Aditya Consumer Marketing Ltd
SHASHIJIT,Shashijit Infraprojects Ltd
BINDALEXPO,Bindal Exports Ltd
MHEL,Mewar Hi-Tech Engineering Ltd
DIKSAT,Diksat Transworld Ltd
ENDURANCE,Endurance Technologies Ltd
IDFSENSEXE,Bandhan S&P Bse Sensex Etf
PURPLE,Purple Agrotech Industries Ltd
SUPRAPFSL,Supra Pacific Financial Services Ltd
PNBHOUSING,Pnb Housing Finance Ltd
SOUTHERNIN,Southern Infoconsultants Ltd
REGENCY,Regency Fincorp Ltd
VBL,Varun Beverages Ltd
SALEM,Salem Erode Investments Ltd
UPROTECH,Unipro Technologies Ltd
FRANKLININD,Franklin Industries Ltd
LKPSEC,Lkp Securities Ltd
OSIAJEE,Osiajee Texfab Ltd
CMBL,Corporate Merchant Bankers Ltd
SFL,Sheela Foam Ltd
EIKO,Eiko Lifesciences Ltd
AVL,Aditya Vision Ltd
HEADSUP,Heads Up Ventures Ltd
TCIEXP,Tci Express Ltd
SHASHANK,Shashank Traders Ltd
LAURUSLABS,Laurus Labs Ltd
SDAFXVIIIGR,Sbi Dual Advantage Fund-Series Xviii-Regular Plan-Growth
SDAFXVIIIDR,Sbi Dual Advantage Fund-Series Xviii-Regular Plan-Dividend Payout
SDAFXVIIIGD,Sbi Dual Advantage Fund-Series Xviii-Direct Plan-Growth
SDAFXVIIIDD,Sbi Dual Advantage Fund-Series Xviii-Direct Plan-Dividend Payout
NEWLIGHT,New Light Industries Ltd
VSL,Viram Suvarn Ltd
MTPL,Marg Techno Projects Ltd
SHANGAR,Shangar Decor Ltd
GLCL,Globe Commercials Ltd
FLORACORP,Flora Corporation Ltd
TRU,Trucap Finance Ltd
SKL,Super Fine Knitters Ltd
RAIDEEPIND,Raideep Industries Ltd
PRICOLLTD,Pricol Ltd
JITFINFRA,Jitf Infralogistics Ltd
SUERYAAKNI,Sueryaa Knitwear Ltd
TANVI,Tanvi Foods (India) Ltd
RMC,Rmc Switchgears Ltd
PARMAX,Parmax Pharma Ltd
LLFICL,Leading Leasing Finance And Investment Company Ltd
DANUBE,Danube Industries Ltd
RADIOCITY,Music Broadcast Ltd
DMART,Avenue Supermarts Ltd
IFL,Ifl Enterprises Ltd
ONTIC,Ontic Finserve Ltd
SMLT,Sarthak Metals Ltd
CHEMCRUX,Chemcrux Enterprises Ltd
MANOMAY,Manomay Tex India Ltd
MAXIMUS,Maximus International Ltd
MANAS,Manas Properties Ltd
CLEDUCATE,Cl Educate Ltd
PRIMEFRESH,Prime Fresh Ltd
OCEANIC,Oceanic Foods Ltd
OCTAWARE,Octaware Technologies Ltd
SHANKARA,Shankara Building Products Ltd
ESCORP,Escorp Asset Management Ltd
PARMSILK,Parmeshwari Silk Mills Ltd
KMSMEDI,Kms Medisurgi Ltd
CLFL,Classic Leasing & Finance Ltd
STARLENT,Starlineps Enterprises Ltd
SCHAND,S Chand And Company Ltd
KANUNGO,Kanungo Financiers Ltd
MEERA,Meera Industries Ltd
IRBINVIT,Irb Invit Fund
HUDCO,Housing & Urban Development Corporation Ltd
PSPPROJECT,Psp Projects Ltd
GKL,Guru Krupa Gems And Jewellery Ltd
YUG,Yug Decor Ltd
INDIGRID,Indigrid Infrastructure Trust
VARIMAN,Variman Global Enterprises Ltd
STARCEMENT,Star Cement Ltd
RIDDHICORP,Riddhi Corporate Services Ltd
TEJASNET,Tejas Networks Ltd
ERIS,Eris Lifesciences Ltd
CONTAINER,Containerway International Ltd
GTPL,Gtpl Hathway Ltd
AUBANK,Au Small Finance Bank Ltd
LOWVOLIETF,Icici Prudential Nifty 100 Low Volatility 30 Etf
GEL,Gautam Exim Ltd
GGENG,G G Engineering Ltd
7NR,7Nr Retail Ltd
SALASAR,Salasar Techno Engineering Ltd
GANGESSECU,Ganges Securities Ltd
PALASHSECU,Palash Securities Ltd
AVADHSUGAR,Avadh Sugar & Energy Ltd
MAGADSUGAR,Magadh Sugar & Energy Ltd
JIGAR,Jigar Cables Ltd
CTCL,Captain Technocast Ltd
GSTL,Globalspace Technologies Ltd
NEXT50BETA,Uti Nifty Next 50 Etf
SIS,Sis Ltd
COCHINSHIP,Cochin Shipyard Ltd
HALEOSLABS,Haleos Labs Ltd
KIOCL,Kiocl Ltd
CHOTHANI,Chothani Foods Ltd
SMRUTHIORG,Smruthi Organics Ltd
ABCAPITAL,Aditya Birla Capital Ltd
APEX,Apex Frozen Foods Ltd
SHISHIND,Shish Industries Ltd
ANG,Ang Lifesciences India Ltd
KCDGROUP,Kcd Industries India Ltd
DIXON,Dixon Technologies (India) Ltd
BRNL,Bharat Road Network Ltd
DCAL,Dishman Carbogen Amcis Ltd
LASA,Lasa Supergenerics Ltd
PROCLB,Pro Clb Global Ltd
MATRIMONY,Matrimony.Com Ltd
CAPACITE,Capacite Infraprojects Ltd
ICICIGI,Icici Lombard General Insurance Company Ltd
PQIF,Polo Queen Industrial And Fintech Ltd
AAYUSHBULL,Aayush Art And Bullion Ltd
SBILIFE,Sbi Life Insurance Company Ltd
DIAMONDYD,Prataap Snacks Ltd
SHAREINDIA,Share India Securities Ltd
TTFL,Trident Texofab Ltd
