SYMBOL,NAME
TATAINVEST,Tata Investment Corporation Limited
TATAPOWER,Tata Power Company Limited
TATASTEEL,Tata Steel Limited
TATATECH,Tata Technologies Limited
TATVA,Tatva Chintan Pharma Chem Limited
TBOTEK,Tbo Tek Limited
TBZ,Tribhovandas Bhimji Zaveri Limited
TCC,Tcc Concept Limited
TCI,Transport Corporation Of India Limited
TCIEXP,Tci Express Limited
TCIFINANCE,Tci Finance Limited
TCPLPACK,Tcpl Packaging Limited
TCS,Tata Consultancy Services Limited
TDPOWERSYS,Td Power Systems Limited
TEAMGTY,Team India Guaranty Limited
TEAMLEASE,Teamlease Services Limited
TECHM,Tech Mahindra Limited
TECHNOE,Techno Electric & Engineering Company Limited
TECHNVISN,Technvision Ventures Limited
TECILCHEM,Tecil Chemicals And Hydro Power Limited
TEGA,Tega Industries Limited
TEJASNET,Tejas Networks Limited
TEMBO,Tembo Global Industries Limited
TENNIND,Tenneco Clean Air India Limited
TERASOFT,Tera Software Limited
TEXINFRA,Texmaco Infrastructure & Holdings Limited
TEXMOPIPES,Texmo Pipes And Products Limited
TEXRAIL,Texmaco Rail & Engineering Limited
TFCILTD,Tourism Finance Corporation Of India Limited
TFL,Transwarranty Finance Limited
TGBHOTELS,Tgb Banquets And Hotels Limited
THACKER,Thacker & Company Limited
THAKDEV,Thakkers Developers Limited
THANGAMAYL,Thangamayil Jewellery Limited
THEINVEST,The Investment Trust Of India Limited
THEJO,Thejo Engineering Limited
THELEELA,Leela Palaces Hotels & Resorts Limited
THEMISMED,Themis Medicare Limited
THERMAX,Thermax Limited
THOMASCOOK,Thomas Cook  (India)  Limited
THOMASCOTT,Thomas Scott (India) Limited
THYROCARE,Thyrocare Technologies Limited
TI,Tilaknagar Industries Limited
TICL,Twamev Construction And Infrastructure Limited
TIGERLOGS,Tiger Logistics (India) Limited
TIIL,Technocraft Industries (India) Limited
TIINDIA,Tube Investments Of India Limited
TIJARIA,Tijaria Polypipes Limited
TIL,Til Limited
TIMETECHNO,Time Technoplast Limited
TIMEX,Timex Group India Limited
TIMKEN,Timken India Limited
TINNARUBR,Tinna Rubber And Infrastructure Limited
TIPSFILMS,Tips Films Limited
TIPSMUSIC,Tips Music Limited
TIRUMALCHM,Thirumalai Chemicals Limited
TIRUPATIFL,Tirupati Forge Limited
TITAGARH,Titagarh Rail Systems Limited
TITAN,Titan Company Limited
TMB,Tamilnad Mercantile Bank Limited
TMCV,Tata Motors Limited
TMPV,Tata Motors Passenger Vehicles Limited
TNPETRO,Tamilnadu Petroproducts Limited
TNPL,Tamil Nadu Newsprint & Papers Limited
TNTELE,Tamilnadu Telecommunication Limited
TOKYOPLAST,Tokyo Plast International Limited
TOLINS,Tolins Tyres Limited
TORNTPHARM,Torrent Pharmaceuticals Limited
TORNTPOWER,Torrent Power Limited
TOTAL,Total Transport Systems Limited
TOUCHWOOD,Touchwood Entertainment Limited
TPHQ,Teamo Productions Hq Limited
TPLPLASTEH,Tpl Plastech Limited
TRACXN,Tracxn Technologies Limited
TRANSPEK,Transpek Industry Limited
TRANSRAILL,Transrail Lighting Limited
TRANSWORLD,Transworld Shipping Lines Limited
TRAVELFOOD,Travel Food Services Limited
TREEHOUSE,Tree House Education & Accessories Limited
TREJHARA,Trejhara Solutions Limited
TREL,Transindia Real Estate Limited
TRENT,Trent Limited
TRF,Trf Limited
TRIDENT,Trident Limited
TRIGYN,Trigyn Technologies Limited
TRITURBINE,Triveni Turbine Limited
TRIVENI,Triveni Engineering & Industries Limited
TRU,Trucap Finance Limited
TRUALT,Trualt Bioenergy Limited
TSFINV,Tsf Investments Limited
TTKHLTCARE,Ttk Healthcare Limited
TTKPRESTIG,Ttk Prestige Limited
TTL,T T Limited
TTML,Tata Teleservices (Maharashtra) Limited
TVSELECT,Tvs Electronics Limited
TVSHLTD,Tvs Holdings Limited
TVSMOTOR,Tvs Motor Company Limited
TVSSCS,Tvs Supply Chain Solutions Limited
TVSSRICHAK,Tvs Srichakra Limited
TVTODAY,Tv Today Network Limited
TVVISION,Tv Vision Limited
UBL,United Breweries Limited
UCAL,Ucal Limited
UCOBANK,Uco Bank
UDS,Updater Services Limited
UEL,Ujaas Energy Limited
UFBL,United Foodbrands Limited
UFLEX,Uflex Limited
UFO,Ufo Moviez India Limited
UGARSUGAR,The Ugar Sugar Works Limited
UGROCAP,Ugro Capital Limited
UJJIVANSFB,Ujjivan Small Finance Bank Limited
ULTRACEMCO,Ultratech Cement Limited
ULTRAMAR,Ultramarine & Pigments Limited
UMAEXPORTS,Uma Exports Limited
UMESLTD,Usha Martin Education & Solutions Limited
UMIYA-MRO,Umiya Buildcon Limited
UNICHEMLAB,Unichem Laboratories Limited
UNIDT,United Drilling Tools Limited
UNIECOM,Unicommerce Esolutions Limited
UNIENTER,Uniphos Enterprises Limited
UNIINFO,Uniinfo Telecom Services Limited
UNIMECH,Unimech Aerospace And Manufacturing Limited
UNIONBANK,Union Bank Of India
UNIPARTS,Uniparts India Limited
UNITDSPR,United Spirits Limited
UNITECH,Unitech Limited
UNITEDPOLY,United Polyfab Gujarat Limited
UNITEDTEA,The United Nilgiri Tea Estates Company Limited
UNIVASTU,Univastu India Limited
UNIVCABLES,Universal Cables Limited
UNIVPHOTO,Universus Photo Imagings Limited
UNOMINDA,Uno Minda Limited
UPL,Upl Limited
URAVIDEF,Uravi Defence And Technology Limited
URBANCO,Urban Company Limited
URJA,Urja Global Limited
USHAMART,Usha Martin Limited
USK,Udayshivakumar Infra Limited
UTIAMC,Uti Asset Management Company Limited
UTKARSHBNK,Utkarsh Small Finance Bank Limited
UTLSOLAR,Fujiyama Power Systems Limited
UTTAMSUGAR,Uttam Sugar Mills Limited
UYFINCORP,U. Y. Fincorp Limited
V2RETAIL,V2 Retail Limited
VADILALIND,Vadilal Industries Limited
VAIBHAVGBL,Vaibhav Global Limited
VAISHALI,Vaishali Pharma Limited
VAKRANGEE,Vakrangee Limited
VALIANTLAB,Valiant Laboratories Limited
VALIANTORG,Valiant Organics Limited
VARDHACRLC,Vardhman Acrylics Limited
VARDMNPOLY,Vardhman Polytex Limited
VARROC,Varroc Engineering Limited
VASCONEQ,Vascon Engineers Limited
VASWANI,Vaswani Industries Limited
VBL,Varun Beverages Limited
VCL,Vaxtex Cotfab Limited
VEDL,Vedanta Limited
VEEDOL,Veedol Corporation Limited
VELJAN,Veljan Denison Limited
VENKEYS,Venky'S (India) Limited
VENTIVE,Ventive Hospitality Limited
VENUSPIPES,Venus Pipes & Tubes Limited
VENUSREM,Venus Remedies Limited
VERANDA,Veranda Learning Solutions Limited
VERTOZ,Vertoz Limited
VESUVIUS,Vesuvius India Limited
VETO,Veto Switchgears And Cables Limited
VGL,Varvee Global Limited
VGUARD,V-Guard Industries Limited
VHL,Vardhman Holdings Limited
VHLTD,Viceroy Hotels Limited
VIDHIING,Vidhi Specialty Food Ingredients Limited
VIDYAWIRES,Vidya Wires Limited
VIJAYA,Vijaya Diagnostic Centre Limited
VIJIFIN,Viji Finance Limited
VIKASECO,Vikas Ecotech Limited
VIKASLIFE,Vikas Lifecare Limited
VIKRAMSOLR,Vikram Solar Limited
VIKRAN,Vikran Engineering Limited
VIMTALABS,Vimta Labs Limited
VINATIORGA,Vinati Organics Limited
VINCOFE,Vintage Coffee And Beverages Limited
VINDHYATEL,Vindhya Telelinks Limited
VINEETLAB,Vineet Laboratories Limited
VINNY,Vinny Overseas Limited
VINYLINDIA,Vinyl Chemicals (India) Limited
VIPCLOTHNG,Vip Clothing Limited
VIPIND,Vip Industries Limited
VIPULLTD,Vipul Limited
VIRINCHI,Virinchi Limited
VISAKAIND,Visaka Industries Limited
VISASTEEL,Visa Steel Limited
VISHNU,Vishnu Chemicals Limited
VISHWARAJ,Vishwaraj Sugar Industries Limited
VITAL,Vital Chemtech Limited
VIVIDHA,Visagar Polytex Limited
VIVIMEDLAB,Vivimed Labs Limited
VIYASH,Viyash Scientific Limited
VLEGOV,Vl E-Governance & It Solutions Limited
VLSFINANCE,Vls Finance Limited
VMART,V-Mart Retail Limited
VMM,Vishal Mega Mart Limited
VMSTMT,Vms Tmt Limited
VOLTAMP,Voltamp Transformers Limited
VOLTAS,Voltas Limited
VPRPL,Vishnu Prakash R Punglia Limited
VRAJ,Vraj Iron And Steel Limited
VRLLOG,Vrl Logistics Limited
VSSL,Vardhman Special Steels Limited
VSTIND,Vst Industries Limited
VSTL,Vibhor Steel Tubes Limited
VSTTILLERS,V.S.T Tillers Tractors Limited
VTL,Vardhman Textiles Limited
WAAREEENER,Waaree Energies Limited
WAAREEINDO,Indosolar Limited
WAAREERTL,Waaree Renewable Technologies Limited
WABAG,Va Tech Wabag Limited
WAKEFIT,Wakefit Innovations Limited
WALCHANNAG,Walchandnagar Industries Limited
WANBURY,Wanbury Limited
WCIL,Western Carriers (India) Limited
WEALTH,Wealth First Portfolio Managers Limited
WEBELSOLAR,Websol Energy System Limited
WEIZMANIND,Weizmann Limited
WEL,Wonder Electricals Limited
WELCORP,Welspun Corp Limited
WELENT,Welspun Enterprises Limited
WELINV,Welspun Investments And Commercials Limited
WELSPLSOL,Welspun Specialty Solutions Limited
WELSPUNLIV,Welspun Living Limited
WENDT,Wendt (India) Limited
WESTLIFE,Westlife Foodworld Limited
WEWIN,We Win Limited
WEWORK,Wework India Management Limited
WHEELS,Wheels India Limited
WHIRLPOOL,Whirlpool Of India Limited
WILLAMAGOR,Williamson Magor & Company Limited
WIMPLAST,Wim Plast Limited
WINDLAS,Windlas Biotech Limited
WINDMACHIN,Windsor Machines Limited
WINSOME,Winsome Yarns Limited
WIPL,The Western India Plywoods Limited
WIPRO,Wipro Limited
WOCKPHARMA,Wockhardt Limited
WONDERLA,Wonderla Holidays Limited
WORTHPERI,Worth Peripherals Limited
WPIL,Wpil Limited
WSI,W S Industries (I) Limited
WSTCSTPAPR,West Coast Paper Mills Limited
XCHANGING,Xchanging Solutions Limited
XELPMOC,Xelpmoc Design And Tech Limited
XPROINDIA,Xpro India Limited
XTGLOBAL,Xtglobal Infotech Limited
YASHO,Yasho Industries Limited
YATHARTH,Yatharth Hospital & Trauma Care Services Limited
YATRA,Yatra Online Limited
YESBANK,Yes Bank Limited
YUKEN,Yuken India Limited
ZAGGLE,Zaggle Prepaid Ocean Services Limited
ZEEL,Zee Entertainment Enterprises Limited
ZEELEARN,Zee Learn Limited
ZEEMEDIA,Zee Media Corporation Limited
ZENITHEXPO,Zenith Exports Limited
ZENITHSTL,Zenith Steel Pipes & Industries Limited
ZENSARTECH,Zensar Technologies Limited
ZENTEC,Zen Technologies Limited
ZFCVINDIA,Zf Commercial Vehicle Control Systems India Limited
ZFSTEERING,Zf Steering Gear (India) Limited
ZIMLAB,Zim Laboratories Limited
ZODIAC,Zodiac Energy Limited
ZODIACLOTH,Zodiac Clothing Company Limited
ZOTA,Zota Health Care Limited
ZSARACOM,Saraswati Commercial India Limited
ZUARI,Zuari Agro Chemicals Limited
ZUARIIND,Zuari Industries Limited
ZYDUSLIFE,Zydus Lifesciences Limited
ZYDUSWELL,Zydus Wellness Limited
