SYMBOL,NAME
ISGEC,Isgec Heavy Engineering Ltd
IMFA,Indian Metals & Ferro Alloys Ltd
TPHQ,Teamo Productions Hq Ltd
VEDAVAAG,Vedavaag Systems Ltd
MOLDTKPAC,Mold-Tek Packaging Ltd
MHRIL,Mahindra Holidays & Resorts India Ltd
LANDSMILL,Landsmill Green Ltd
ROML,Raj Oil Mills Ltd
BENGALASM,Bengal & Assam Company Ltd
ADANIPOWER,Adani Power Ltd
NHPC,Nhpc Ltd
PEIL,Premier Energy And Infrastructure Ltd
SURYAAMBA,Suryaamba Spinning Mills Ltd
GLOBUSSPR,Globus Spirits Ltd
OIL,Oil India Ltd
SWANDEF,Swan Defence And Heavy Industries Ltd
BTTL,Bhilwara Technical Textiles Ltd
SPSL,Shree Precoated Steels Ltd
EXPLEOSOL,Expleo Solutions Ltd
RTNPOWER,Rattanindia Power Ltd
DEN,Den Networks Ltd
ASTEC,Astec Lifesciences Ltd
DLINKINDIA,D-Link (India) Ltd
JSWENERGY,Jsw Energy Ltd
YUNIKM,Yunik Managing Advisors Ltd
GODREJPROP,Godrej Properties Ltd
DBCORP,D. B. Corp Ltd
MBLINFRA,Mbl Infrastructure Ltd
JUBLFOOD,Jubilant Foodworks Ltd
VASCONEQ,Vascon Engineers Ltd
THANGAMAYL,Thangamayil Jewellery Ltd
DBREALTY,Valor Estate Ltd
EMMBI,Emmbi Industries Ltd
HATHWAY,Hathway Cable & Datacom Ltd
TEXMOPIPES,Texmo Pipes And Products Ltd
SUNDARAM,Sundaram Multi Pap Ltd
COROENGG,Coromandel Engineering Company Ltd
ROSSELLIND,Rossell India Ltd
MANINFRA,Man Infraconstruction Ltd
TAMBOLIIN,Tamboli Industries Ltd
IL&FSTRANS,Il&Fs Transportation Networks Ltd
PERSISTENT,Persistent Systems Ltd
ISFT,Intrasoft Technologies Ltd
KCPSUGIND,Kcp Sugar & Industries Corporation Ltd
KECL,Kirloskar Electric Company Ltd
SATCH,Satchmo Holdings Ltd
TARAPUR,Tarapur Transformers Ltd
SJVN,Sjvn Ltd
EMAMIPAP,Emami Paper Mills Ltd
KRITINUT,Kriti Nutrients Ltd
GKB,Gkb Ophthalmics Ltd
HMVL,Hindustan Media Ventures Ltd
EMAMIREAL,Emami Realty Ltd
AHLWEST,Asian Hotels (West) Ltd
AHLEAST,Asian Hotels (East) Ltd
BAJAJCON,Bajaj Consumer Care Ltd
PRAKASHSTL,Prakash Steelage Ltd
GPPL,Gujarat Pipavav Port Ltd
WELINV,Welspun Investments And Commercials Ltd
WAAREEINDO,Indosolar Ltd
HEALTHX,Health X Platform Ltd
CPCAP,Cp Capital Ltd
RAMKY,Ramky Infrastructure Ltd
GREENPOWER,Orient Green Power Company Ltd
CANTABIL,Cantabil Retail India Ltd
SEATV,Sea Tv Network Ltd
WABAG,Va Tech Wabag Ltd
BEDMUTHA,Bedmutha Industries Ltd
ASHOKA,Ashoka Buildcon Ltd
JWL,Jupiter Wagons Ltd
OBEROIRLTY,Oberoi Realty Ltd
PRESTIGE,Prestige Estates Projects Ltd
SHAH,Shah Metacorp Ltd
COALINDIA,Coal India Ltd
GRAVITA,Gravita India Ltd
RPPINFRA,R P P Infra Projects Ltd
RDBIPL,Rdb Infrastructure And Power Ltd
MOIL,Moil Ltd
ZEELEARN,Zee Learn Ltd
KTIL,Kesar Terminals & Infrastructure Ltd
A2ZINFRA,A2Z Infra Engineering Ltd
KIRLOSENG,Kirloskar Oil Engines Ltd
RKDL,Ravi Kumar Distilleries Ltd
PSB,Punjab & Sind Bank
FMNL,Future Market Networks Ltd
SURANASOL,Surana Solar Ltd
SHEKHAWATI,Shekhawati Industries Ltd
KICL,Kalyani Investment Company Ltd
BFINVEST,Bf Investment Ltd
SUMMITSEC,Summit Securities Ltd
INOVSYNTH,Innovassynth Technologies (India) Ltd
STEL,Stel Holdings Ltd
TEXRAIL,Texmaco Rail & Engineering Ltd
INDTERRAIN,Indian Terrain Fashions Ltd
FCL,Fineotex Chemical Ltd
DHUNINV,Dhunseri Investments Ltd
ZENTEC,Zen Technologies Ltd
LOVABLE,Lovable Lingerie Ltd
PFS,Ptc India Financial Services Ltd
MUTHOOTFIN,Muthoot Finance Ltd
TRUEGREEN,True Green Bio Energy Ltd
VMS,Vms Industries Ltd
KARMAENG,Karma Energy Ltd
DELPHIFX,Delphi World Money Ltd
RUSHIL,Rushil Decor Ltd
ENKEIWHEL,Enkei Wheels (India) Ltd
KRIDHANINF,Kridhan Infra Ltd
INVENTURE,Inventure Growth & Securities Ltd
LTF,L&T Finance Ltd
IBULLSLTD,Indiabulls Ltd
TREEHOUSE,Tree House Education & Accessories Ltd
BROOKS,Brooks Laboratories Ltd
RUPA,Rupa & Company Ltd
TDPOWERSYS,Td Power Systems Ltd
APLLTD,Alembic Pharmaceuticals Ltd
VASWANI,Vaswani Industries Ltd
PGEL,Pg Electroplast Ltd
LESHAIND,Lesha Industries Ltd
RDBRL,Rdb Rasayans Ltd
TIJARIA,Tijaria Polypipes Ltd
ONELIFECAP,Onelife Capital Advisors Ltd
FLEXITUFF,Flexituff Ventures International Ltd
UEL,Ujaas Energy Ltd
TRITURBINE,Triveni Turbine Ltd
INDOTHAI,Indo Thai Securities Ltd
ESSARSHPNG,Essar Shipping Ltd
APLAPOLLO,Apl Apollo Tubes Ltd
GPTINFRA,Gpt Infraprojects Ltd
FERVENTSYN,Fervent Synergies Ltd
THOMASCOTT,Thomas Scott (India) Ltd
TERASOFT,Tera Software Ltd
PMCFIN,Pmc Fincorp Ltd
FUTSOL,Futuristic Solutions Ltd
AIML,Alliance Integrated Metaliks Ltd
RHIM,Rhi Magnesita India Ltd
MCX,Multi Commodity Exchange Of India Ltd
PYXISFIN,Pyxis Finvest Ltd
SCHNEIDER,Schneider Electric Infrastructure Ltd
OLPCL,Olympic Cards Ltd
NBCC,Nbcc (India) Ltd
MTEDUCARE,Mt Educare Ltd
HEXATRADEX,Hexa Tradex Ltd
MAXHEIGHTS,Max Heights Infrastucture Ltd
TBZ,Tribhovandas Bhimji Zaveri Ltd
VSSL,Vardhman Special Steels Ltd
LOOKS,Looks Health Services Ltd
SPECIALITY,Speciality Restaurants Ltd
LYPSAGEMS,Lypsa Gems & Jewellery Ltd
RTNINDIA,Rattanindia Enterprises Ltd
SAMPANN,Sampann Utpadan India Ltd
JTLIND,Jtl Industries Ltd
AMTL,Advance Metering Technology Ltd
NECCLTD,North Eastern Carrying Corporation Ltd
WAAREERTL,Waaree Renewable Technologies Ltd
JUPITERIN,Jupiter Infomedia Ltd
VINAYAKPOL,Vinayak Polycon International Ltd
JOINTECAED,Jointeca Education Solutions Ltd
DUCON,Ducon Infratechnologies Ltd
PROZONER,Prozone Realty Ltd
SRGHFL,Srg Housing Finance Ltd
COMCL,Comfort Commotrade Ltd
SHANTIGURU,Shanti Guru Industries Ltd
CASPIAN,Caspian Corporate Services Ltd
AERPACE,Aerpace Industries Ltd
VIRTUALG,Virtual Global Education Ltd
ZUARI,Zuari Agro Chemicals Ltd
STEELXIND,Steel Exchange India Ltd
TRIOMERC,Trio Mercantile & Trading Ltd
CIGNITITEC,Cigniti Technologies Ltd
CDG,Cdg Petchem Ltd
CARERATING,Care Ratings Ltd
PCJEWELLER,Pc Jeweller Ltd
INDUSTOWER,Indus Towers Ltd
COVIDH,Covidh Technologies Ltd
VMART,V-Mart Retail Ltd
NIBE,Nibe Ltd
MUKTA,Mukta Agriculture Ltd
MYSTICELE,Mystic Electronics Ltd
COMFINCAP,Comfort Fincap Ltd
SBISENSEX,Sbi Mutual Fund - Sbi Sensex Etf
BMAL,Bothra Metals & Alloys Ltd
REPCOHOME,Repco Home Finance Ltd
LAKHOTIA,Lakhotia Polyesters (India) Ltd
GCMSECU,Gcm Securities Ltd
NIBL,Nrb Industrial Bearings Ltd
PRIMECAPM,Prime Capital Market Ltd
KIFS,Kifs Financial Services Ltd
SREEL,Sreeleathers Ltd
SHARDAMOTR,Sharda Motor Industries Ltd
BINNYMILLS,Binny Mills Ltd
SVGLOBAL,S V Global Mill Ltd
SDC,Sdc Techmedia Ltd
JUSTDIAL,Just Dial Ltd
OONE,Objectone Information Systems Ltd
IFINSEC,India Finsec Ltd
BRAHMINFRA,Brahmaputra Infrastructure Ltd
AMPVOLTS,Ampvolts Ltd
KHOOBSURAT,Khoobsurat Ltd
ORIENTCEM,Orient Cement Ltd
ABFRL,Aditya Birla Fashion And Retail Ltd
SAMMAANCAP,Sammaan Capital Ltd
MMLF,Money Masters Leasing & Finance Ltd
ALSL,Alacrity Securities Ltd
GCMCOMM,Gcm Commodity & Derivatives Ltd
ESSENTIA,Integra Essentia Ltd
JULIEN,Julien Agro Infratech Ltd
TIGERLOGS,Tiger Logistics (India) Ltd
JKAGRI,Jk Agri Genetics Ltd
FLFL,Future Lifestyle Fashions Ltd
NOVELIX,Novelix Pharmaceuticals Ltd
PVVINFRA,Pvv Infra Ltd
VCU,Vcu Data Management Ltd
INDRENEW,Ind Renewable Energy Ltd
SRGFFL,Srg Fingrow Finance Ltd
ACFSL,Amrapali Capital And Finance Services Ltd
STELLAR,Stellar Capital Services Ltd
JPOLYINVST,Jindal Poly Investment And Finance Company Ltd
MOM100,Motilal Oswal Nifty Midcap 100 Etf
CPL,Captain Polyplast Ltd
NIFTYIETF,Icici Prudential Nifty 50 Etf
NIF100IETF,Icici Prudential Nifty 100 Etf
ARNOLD,Arnold Holdings Ltd
SUNLOC,Sunil Healthcare Ltd
JTLDEFENCE,Jtl Defence Ltd
SUYOG,Suyog Telematics Ltd
NATHBIOGEN,Nath Bio-Genes (India) Ltd
AGRITECH,Agri- Tech (India) Ltd
CHEMTECH,Chemtech Industrial Valves Ltd
NIF100BEES,Nippon India Etf Nifty 100
DENISCHEM,Denis Chem Lab Ltd
POLYMAC,Polymac Thermoformers Ltd
UNISHIRE,Unishire Urban Infra Ltd
LAXMIPATI,Laxmipati Engineering Works Ltd
LADDU,Laddu Gopal Online Services Ltd
NIFTY1,Kotak Nifty 50 Etf
HANSUGAR,Shree Hanuman Sugar & Industries Ltd
KIRANVYPAR,Kiran Vyapar Ltd
BCP,B.C. Power Controls Ltd
KCSL,Karnimata Cold Storage Ltd
RACE,Race Eco Chain Ltd
MANGIND,Mangalam Industrial Finance Ltd
VIJIFIN,Viji Finance Ltd
HBGHOTELS,Hbg Hotels Ltd
RAUNAQ,Raunaq International Ltd
INFRONICS,Infronics Systems Ltd
CPSEETF,Cpse Etf
HARIAAPL,Haria Apparels Ltd
VASUPRADA,Shri Vasuprada Plantations Ltd
RNBDENIMS,R&B Denims Ltd
SHARPINV,Sharp Investments Ltd
WONDERLA,Wonderla Holidays Ltd
RESPONSINF,Response Informatics Ltd
GCMCAPI,Gcm Capital Advisors Ltd
AFEL,A.F. Enterprises Ltd
INCREDIBLE,Incredible Industries Ltd
WESTLEIRES,West Leisure Resorts Ltd
NAM,Nam Securities Ltd
METSL,Maestros Electronics & Telecommunications Systems Ltd
JACKSON,Jackson Investments Ltd
MONEYBOXX,Moneyboxx Finance Ltd
WORTH,Worth Investment & Trading Co Ltd
TPROJECT,Thirani Projects Ltd
AMARSEC,Amarnath Securities Ltd
CTL,Capital Trade Links Ltd
TARINI,Tarini International Ltd
SBL,Shivamshree Businesses Ltd
YAANENT,Yaan Enterprises Ltd
ANVRDHI,Annvrridhhi  Ventures Ltd
RLFL,Ramchandra Leasing & Finance Ltd
BRPL,Bansal Roofing Products Ltd
ARMAN,Arman Holdings Ltd
SKIPPER,Skipper Ltd
SMTEL,Smt Engineering Ltd
JAMESWARREN,James Warren Tea Ltd
VISTARAMAR,Vistar Amar Ltd
GULFOILLUB,Gulf Oil Lubricants India Ltd
FRUTION,Fruition Venture Ltd
TRIVENIENT,Triveni Enterprises Ltd
BHANDERI,Bhanderi Infracon Ltd
ZINEMA,Zinema Media And Entertainment Ltd
CEMAINFRA,Cemantic Infra-Tech Ltd
TTIENT,Tti Enterprise Ltd
VISHAL,Vishal Fabrics Ltd
TOYAMSL,Toyam Sports Ltd
GAJANANSEC,Gajanan Securities Services Ltd
UNISON,Unison Metals Ltd
RTFL,Real Touch Finance Ltd
VRL,Vasundhara Rasayans Ltd
SNOWMAN,Snowman Logistics Ltd
QGO,Qgo Finance Ltd
PURSHOTTAM,Purshottam Investofin Ltd
HCLTD,Hind Commerce Ltd
SHARDACROP,Sharda Cropchem Ltd
SIROHIA,Sirohia & Sons Ltd
MIIL,Meghna Infracon Infrastructure Ltd
CITYONLINE,City Online Services Ltd
SENSEXBEES,Nippon India Etf S&P Bse Sensex
SHEMAROO,Shemaroo Entertainment Ltd
ULTRACAB,Ultracab (India) Ltd
RCCL,Rajasthan Cylinders & Containers Ltd
ETIL,Econo Trade (India) Ltd
ATISHAY,Atishay Ltd
SANGAMFIN,Sangam Finserv Ltd
DHABRIYA,Dhabriya Polywood Ltd
ARYACAPM,Aryaman Capital Markets Ltd
PDSL,Pds Ltd
HANMAN,Hanman Fit Ltd
VGCL,Vibrant Global Capital Ltd
CEINSYS,Ceinsys Tech Ltd
PANABYTE,Panabyte Technologies Ltd
MUDUNURU,Mudunuru Ltd
JSHL,Jla Infraville Shoppers Ltd
CRANEINFRA,Crane Infrastructure Ltd
NIYOGIN,Niyogin Fintech Ltd
ASIACAP,Asia Capital Ltd
KALYANCAP,Kalyan Capitals Ltd
GBFL,Goenka Business & Finance Ltd
GILADAFINS,Gilada Finance & Investments Ltd
JETSOLAR,Jet Solar Ltd
SAPPL,Shree Ajit Pulp And Paper Ltd
CAPPIPES,Captain Pipes Ltd
KAIZENAGRO,Kaizen Agro Infrabuild Ltd
JMJFIN,Jmj Fintech Ltd
INTELLECT,Intellect Design Arena Ltd
MONTECARLO,Monte Carlo Fashions Ltd
JSTL,Jeevan Scientific Technology Ltd
ICL,Indo Cotspin Ltd
SCC,Scintilla Commercial & Credit Ltd
PANAFIC,Panafic Industrials Ltd
MYMONEY,My Money Securities Ltd
AMARNATH,Sri Amarnath Finance Ltd
CSL,Continental Securities Ltd
NEXUSSURGL,Nexus Surgical And Medicare Ltd
SELLWIN,Sellwin Traders Ltd
GALADAFIN,Galada Finance Ltd
EMERALD,Emerald Finance Ltd
MKEXIM,M.K. Exim (India) Ltd
MCLOUD,Magellanic Cloud Ltd
OCTAL,Octal Credit Capital Ltd
MIHIKA,Mihika Industries Ltd
KANCHI,Kanchi Karpooram Ltd
DTIL,Dhunseri Tea & Industries Ltd
VANICOM,Vani Commercials Ltd
SKILVEN,Skyline Ventures India Ltd
VINCOFE,Vintage Coffee And Beverages Ltd
RAFL,Raghuvansh Agrofarms Ltd
COSYN,Cosyn Ltd
SOFCOM,Sofcom Systems Ltd
NAPL,Naturite Agro Products Ltd
KARNAVATI,Karnavati Finance Ltd
ABHIFIN,Abhishek Finlease Ltd
MERCANTILE,Mercantile Ventures Ltd
SONAL,Sonal Mercantile Ltd
ALFL,Abhinav Leasing & Finance Ltd
GENUSPAPER,Genus Paper & Boards Ltd
MINDACORP,Minda Corporation Ltd
MERCURYLAB,Mercury Laboratories Ltd
CONCORD,Concord Drugs Ltd
WARDINMOBI,Wardwizard Innovations & Mobility Ltd
SHREESEC,Shree Securities Ltd
GREENLAM,Greenlam Industries Ltd
TALBROSENG,Talbros Engineering Ltd
SAPL,Sar Auto Products Ltd
JAYATMA,Jayatma Enterprises Ltd
PTCIL,Ptc Industries Ltd
CHENFERRO,Chennai Ferrous Industries Ltd
MEGRISOFT,Megri Soft Ltd
GITARENEW,Gita Renewable Energy Ltd
KALPACOMME,Kalpa Commercial Ltd
ORTEL,Ortel Communications Ltd
NEIL,Neil Industries Ltd
STARHFL,Star Housing Finance Ltd
BEEKAY,Beekay Steel Industries Ltd
SSPNFIN,Sspn Finance Ltd
SETFBSE100,Sbi Mutual Fund - Sbi - Etf Bse 100
TIRUPATIIN,Tirupati Innovar Ltd
GANVERSE,Ganesha Ecoverse Ltd
AGIIL,Agi Infra Ltd
MANAKSTEEL,Manaksia Steels Ltd
MANAKALUCO,Manaksia Aluminium Company Ltd
MANAKCOAT,Manaksia Coated Metals & Industries Ltd
IMAGICAA,Imagicaaworld Entertainment Ltd
INOXWIND,Inox Wind Ltd
RAJPUTANA,Rajputana Investment And Finance Ltd
CCDL,Consecutive Commodities Ltd
URSUGAR,Ur Sugar Industries Ltd
FILTRA,Filtra Consultants And Engineers Ltd
ATHCON,Athena Constructions Ltd
NORTHLINK,Northlink Fiscal And Capital Services Ltd
SHESHAINDS,Sheshadri Industries Ltd
SAB,Sab Industries Ltd
PML,Paul Merchants Ltd
ALANSCOTT,Alan Scott Enterprises Ltd
OPCHAINS,O. P. Chains Ltd
SUJALA,Sujala Trading & Holdings Ltd
VRLLOG,Vrl Logistics Ltd
JAINMARMO,Jain Marmo Industries Ltd
GRAMEVA,Grameva Ltd
PALCO,Palco Metals Ltd
BODHTREE,Bodhtree Consulting Ltd
VBIND,V B Industries Ltd
SARVOTTAM,Sarvottam Finvest Ltd
MEP,Mep Infrastructure Developers Ltd
WARDWIZFBL,Wardwizard Foods And Beverages Ltd
UFO,Ufo Moviez India Ltd
PANTH,Panth Infinity Ltd
SHIVALIK,Shivalik Rasayan Ltd
ICSL,Integrated Capital Services Ltd
PNCINFRA,Pnc Infratech Ltd
ARFIN,Arfin India Ltd
VLL,Virat Leasing Ltd
HELPAGE,Helpage Finlease Ltd
BLUEGOD,Bluegod Entertainment Ltd
HAWAENG,Hawa Engineers Ltd
AIIL,Authum Investment & Infrastructure Ltd
ADHBHUTIN,Adhbhut Infrastructure Ltd
DFL,Decillion Finance Ltd
POEL,Pocl Enterprises Ltd
AEL,Amba Enterprises Ltd
SGFIN,Sg Finserve Ltd
NOBPOL,Noble Polymers Ltd
SATIA,Satia Industries Ltd
GVBL,Genomic Valley Biotech Ltd
GARMNTMNTR,Garment Mantra Lifestyle Ltd
SRESTHA,Srestha Finvest Ltd
SAUMYA,Saumya Consultants Ltd
MUL,Mauria Udyog Ltd
MISHKA,Mishka Exim Ltd
SPORTKING,Sportking India Ltd
GROWINGTON,Growington Ventures India Ltd
RUDRA,Rudra Global Infra Products Ltd
LOYAL,Loyal Equipments Ltd
GGPL,Gala Global Products Ltd
CHEMIESYNT,Chemiesynth (Vapi) Ltd
BALKRISHNA,Balkrishna Paper Mills Ltd
SHYAMCENT,Shyam Century Ferrous Ltd
SURYAINDIA,Surya India Ltd
ADANIENSOL,Adani Energy Solutions Ltd
STARDELTA,Star Delta Transformers Ltd
AMRAFIN,Amrapali Fincap Ltd
SAMSRITA,Samsrita Labs Ltd
SYNGENE,Syngene International Ltd
PECOS,Pecos Hotels And Pubs Ltd
MSL,Mangalam Seeds Ltd
KAYA,Kaya Ltd
ALSTONE,Alstone Textiles (India) Ltd
SYMBIOX,Symbiox Investment & Trading Company Ltd
ORTINGLOBE,Ortin Global Ltd
AVI,Avi Polymers Ltd
AURUM,Aurum Proptech Ltd
OSWALGREEN,Oswal Greentech Ltd
SUNRAKSHAK,Sunrakshakk Industries India Ltd
ARVSMART,Arvind Smartspaces Ltd
POWERMECH,Power Mech Projects Ltd
RAMASTEEL,Rama Steel Tubes Ltd
THINKINK,Thinkink Picturez Ltd
SENSEXBETA,Uti Bse Sensex Etf
NIFTYBETA,Uti Nifty 50 Etf
UNIAUTO,Universal Autofoundry Ltd
VETO,Veto Switchgears And Cables Ltd
NAVKARCORP,Navkar Corporation Ltd
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd
CALLISTA,Callista Industries Ltd
GUJGASLTD,Gujarat Gas Ltd
WAAREE,Waaree Technologies Ltd
SADBHIN,Sadbhav Infrastructure Project Ltd
PBFL,P. B. Films Ltd
SALAUTO,Sal Automotive Ltd
POLYSPIN,Polyspin Exports Ltd
PRITIKAUTO,Pritika Auto Industries Ltd
MAHAVEER,Mahaveer Infoway Ltd
ACME,Acme Resources Ltd
KCL,Kabra Commercial Ltd
VISHALBL,Vishal Bearings Ltd
BELLACASA,Bella Casa Fashion & Retail Ltd
MALLCOM,Mallcom (India) Ltd
PJL,Patdiam Jewellery Ltd
NAKSH,Naksh Precious Metals Ltd
SATIN,Satin Creditcare Network Ltd
DITCO,Decorous Investment & Trading Co Ltd
SWAGTAM,Swagtam Trading & Services Ltd
GENCON,Generic Engineering Construction And Projects Ltd
KUBERJI,Kuber Udyog Ltd
NEERAJ,Neeraj Paper Marketing Ltd
TEJNAKSH,Tejnaksh Healthcare Ltd
BRIPORT,Brilliant Portfolios Ltd
RFSL,Richfield Financial Services Ltd
COFFEEDAY,Coffee Day Enterprises Ltd
IDFCFIRSTB,Idfc First Bank Ltd
INDIGO,Interglobe Aviation Ltd
IGCIL,Igc Industries Ltd
SHK,S H Kelkar And Company Ltd
ARYAVAN,Aryavan Enterprise Ltd
TFSL,Typhoon Financial Services Ltd
PANORAMA,Panorama Studios International Ltd
SHREEGANES,Shree Ganesh Biotech (India) Ltd
GTV,Gtv Engineering Ltd
LICNETFN50,Lic Mf Exchange Traded Fund- Nifty 50
LICNETFSEN,Lic Mf Exchange Traded Fund- Sensex
TFLL,Tirupati Finlease Ltd
GARBIFIN,Garbi Finvest Ltd
SMARTFIN,Smart Finsec Ltd
RAJKOTINV,Rajkot Investment Trust Ltd
ADCON,Adcon Capital Services Ltd
QUINT,Quint Digital Ltd
HDFCNIFTY,Hdfc Nifty 50 Etf
HDFCSENSEX,Hdfc Bse Sensex Etf
UDAYJEW,Uday Jewellery Industries Ltd
SATTVASUKU,Sattva Sukun Lifecare Ltd
NAVIGANT,Navigant Corporate Advisors Ltd
GROVY,Grovy India Ltd
ALKEM,Alkem Laboratories Ltd
LALPATHLAB,Dr. Lal Pathlabs Ltd
SCTL,Suncare Traders Ltd
CREATIVE,Creative Castings Ltd
AAYUSH,Aayush Wellness Ltd
ELITECON,Elitecon International Ltd
LUXIND,Lux Industries Ltd
VALLEY,Valley Magnesite Company Ltd
ABHIINFRA,Abhishek Infraventures Ltd
APOORVA,Apoorva Leasing Finance And Investment Company Ltd
AGRIBIO,Agribio Spirits Ltd
NH,Narayana Hrudayalaya Ltd
FMEC,F Mec International Financial Services Ltd
DEEPAI,Deep Health Ai India Ltd
ABHIJIT,Abhijit Trading Company Ltd
AARNAV,Aarnav Fashions Ltd
SHIVA,Shivansh Finserve Ltd
MISHTANN,Mishtann Foods Ltd
DELTA,Delta Industrial Resources Ltd
CGFL,Credent Global Finance Ltd
KEL,Kotia Enterprises Ltd
BLUECLOUDS,Blue Cloud Softech Solutions Ltd
KEIL,Kanoria Energy & Infrastructure Ltd
PRECAM,Precision Camshafts Ltd
TEAMLEASE,Teamlease Services Ltd
KAMATS,Vikram Kamats Hospitality Ltd
BESTAGRO,Best Agrolife Ltd
ACEMEN,Ace Men Engg Works Ltd
BFLAFL,Bfl Asset Finvest Ltd
RGF,Rgf Capital Markets Ltd
QUICKHEAL,Quick Heal Technologies Ltd
KAPILRAJ,Kapil Raj Finance Ltd
GANGAPHARM,Ganga Pharmaceuticals Ltd
DAL,Dynamic Archistructures Ltd
MOBAVENUE,Mobavenue Ai Tech Ltd
SHIVKAMAL,Shivkamal Impex Ltd
KPEL,K.P. Energy Ltd
RGCORP,Real Growth Corporation Ltd
IFINSER,Interactive Financial Services Ltd
HILIKS,Hiliks Technologies Ltd
HYPERSOFT,Hypersoft Technologies Ltd
GOKULAGRO,Gokul Agro Resources Ltd
FREDUN,Fredun Pharmaceuticals Ltd
RELICAB,Relicab Cable Manufacturing Ltd
VKAL,Vantage Knowledge Academy Ltd
MEAPL,Modern Engineering And Projects Ltd
MNIL,Mega Nirman And Industries Ltd
DARJEELING,Darjeeling Industriies Ltd
ADVIKCA,Advik Capital Ltd
LICNFNHGP,Lic Mf Exchange Traded Fund- Nifty 100
PDMJEPAPER,Pudumjee Paper Products Ltd
HCG,Healthcare Global Enterprises Ltd
KDML,Khemani Distributors & Marketing Ltd
UMIYA,Umiya Tubes Ltd
BHARATWIRE,Bharat Wire Ropes Ltd
CHDCHEM,Chd Chemicals Ltd
CCAVENUE,Avenuesai Ltd
LELAVOIR,Le Lavoir Ltd
MUDRA,Mudra Financial Services Ltd
BALGOPAL,Balgopal Commercial Ltd
SUPERIOR,Superior Finlease Ltd
RPEL,Raghav Productivity Enhancers Ltd
FRANKLIN,Franklin Leasing And Finance Ltd
LANCER,Lancer Container Lines Ltd
NINSYS,Nintec Systems Ltd
HALDER,Halder Venture Ltd
GHUSHINE,Ghushine Fintrrade Ocean Ltd
THYROCARE,Thyrocare Technologies Ltd
BAJAJHCARE,Bajaj Healthcare Ltd
RSDFIN,Rsd Finance Ltd
CROMPTON,Crompton Greaves Consumer Electricals Ltd
PILANIINVS,Pilani Investment And Industries Corporation Ltd
DARSHANORNA,Darshan Orna Ltd
PARAGMILK,Parag Milk Foods Ltd
MADHAVIPL,Madhav Infra Projects Ltd
SPICELOUNG,Spice Lounge Food Works Ltd
DIDL,Dalmia Industrial Development Ltd
SNIM,Svarnim Trade Udyog Ltd
NAGAFERT,Nagarjuna Fertilizers And Chemicals Ltd
SEIL,Shanti Educational Initiatives Ltd
RGIL,Rotographics (India) Ltd
LIKHAMI,Likhami Consulting Ltd
MIL,Medico Intercontinental Ltd
YASHCHEM,Yash Chemex Ltd
NV20IETF,Icici Prudential Nifty50 Value 20 Etf
BAZELINTER,Bazel International Ltd
TAALTECH,Taal Tech Ltd
MGL,Mahanagar Gas Ltd
ZEAL,Zeal Aqua Ltd
QUESS,Quess Corp Ltd
DIGJAMLMTD,Digjam Ltd
MIDSELIETF,Icici Prudential Bse Midcap Select Etf
SIDH,Sidh Automobiles Ltd
HIIL,Hindusthan Insulators & Industries Ltd
TITAANIUM,Titaanium Ten Enterprise Ltd
COMSYN,Commercial Syn Bags Ltd
CFEL,Confidence Futuristic Energetech Ltd
LLOYDSENGG,Lloyds Engineering Works Ltd
KPL,Kwality Pharmaceuticals Ltd
LTM,Ltm Ltd
EASTWEST,East West Freight Carriers Ltd
BSLSENETFG,Aditya Birla Sun Life Bse Sensex Etf
COLORCHIPS,Colorchips New Media Ltd
ADVENZYMES,Advanced Enzyme Technologies Ltd
LAHL,Ladam Affordable Housing Ltd
DBL,Dilip Buildcon Ltd
SPAL,S.P. Apparels Ltd
BIGBLOC,Bigbloc Construction Ltd
GOLDENCREST,Golden Crest Education & Services Ltd
ECS,Ecs Biztech Ltd
RBLBANK,Rbl Bank Ltd
AMS,Ams Polymers Ltd
SHIVAEXPO,Shiva Granito Export Ltd
BLS,Bls International Services Ltd
MITSU,Mitsu Chem Plast Ltd
SPRAYKING,Sprayking Ltd
DHATRE,Dhatre Udyog Ltd
RSTL,Riddhi Steel And Tube Ltd
TVVISION,Tv Vision Ltd
GAMCO,Gamco Ltd
LTTS,L&T Technology Services Ltd
GNA,G N A Axles Ltd
RADHIKAJWE,Radhika Jeweltech Ltd
SIIL,Sabrimala Industries India Ltd
ICICIPRULI,Icici Prudential Life Insurance Company Ltd
IISL,Ishaan Infrastructures And Shelters Ltd
ARCFIN,Arc Finance Ltd
HPL,Hpl Electric & Power Ltd
SAGARSOFT,Sagarsoft (India) Ltd
DRA,Dra Consultants Ltd
VALIANTORG,Valiant Organics Ltd
ACML,Aditya Consumer Marketing Ltd
SHASHIJIT,Shashijit Infraprojects Ltd
BINDALEXPO,Bindal Exports Ltd
MHEL,Mewar Hi-Tech Engineering Ltd
DIKSAT,Diksat Transworld Ltd
ENDURANCE,Endurance Technologies Ltd
IDFSENSEXE,Bandhan S&P Bse Sensex Etf
PURPLE,Purple Agrotech Industries Ltd
SUPRAPFSL,Supra Pacific Financial Services Ltd
PNBHOUSING,Pnb Housing Finance Ltd
SOUTHERNIN,Southern Infoconsultants Ltd
REGENCY,Regency Fincorp Ltd
